id	file	context	type	japanese	translation
MAP50_e35_p1_33	Map050.json	0	dialogue	ナガレとばかり比べているから、	
MAP50_e35_p1_34	Map050.json	0	dialogue	自分じゃ分からないんだろうけどさ。	
MAP50_e35_p1_38	Map050.json	0	dialogue	マハリ：	Mahari:
MAP50_e35_p1_39	Map050.json	0	dialogue	ああっ！そういえば……	
MAP50_e35_p1_45	Map050.json	0	dialogue	トリカゼ：	Torikaze:
MAP50_e35_p1_46	Map050.json	0	dialogue	ああ、よそもんさん、待たせたね。	
MAP50_e35_p1_47	Map050.json	0	dialogue	もう片付いたよ。	
MAP50_e35_p1_49	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p1_50	Map050.json	0	dialogue	おう、あんたらの剣術すげえな！	
MAP50_e35_p1_51	Map050.json	0	dialogue	見惚れちまったぜ…	
MAP50_e35_p1_55	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e35_p1_56	Map050.json	0	dialogue	セイリューの剣を見たのは初めてかい？	
MAP50_e35_p1_58	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p1_59	Map050.json	0	dialogue	ああ。	
MAP50_e35_p1_60	Map050.json	0	dialogue	あんたらの太刀筋が全然見えなかったぜ…。	
MAP50_e35_p1_62	Map050.json	0	dialogue	ウィン：	Win:
MAP50_e35_p1_65	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e35_p1_66	Map050.json	0	dialogue	…そっちの金髪の方は、そうでもなかった	
MAP50_e35_p1_67	Map050.json	0	dialogue	みたいだけど…　	
MAP50_e35_p1_69	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p1_70	Map050.json	0	dialogue	へ？	
MAP50_e35_p1_71	Map050.json	0	dialogue	マジか、ウィン…？	
MAP50_e35_p1_73	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e35_p1_74	Map050.json	0	dialogue	自己紹介が遅れたな。	
MAP50_e35_p1_75	Map050.json	0	dialogue	あたしはセイリュー当主のナガレだ。	
MAP50_e35_p1_77	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p1_78	Map050.json	0	dialogue	なっ、あんたが！？	
MAP50_e35_p1_80	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e35_p1_81	Map050.json	0	dialogue	なんだよ？	
MAP50_e35_p1_82	Map050.json	0	dialogue	見えないってかい？	
MAP50_e35_p1_84	Map050.json	0	dialogue	トリカゼ：	Torikaze:
MAP50_e35_p1_85	Map050.json	0	dialogue	ハハハ！	
MAP50_e35_p1_87	Map050.json	0	dialogue	マハリ：	Mahari:
MAP50_e35_p1_88	Map050.json	0	dialogue	ナガレのお行儀が悪いからだねえ。	
MAP50_e35_p1_95	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e35_p1_96	Map050.json	0	dialogue	うるせえぞ、おまえら！	
MAP50_e35_p1_98	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p1_99	Map050.json	0	dialogue	いや、あんたが当主なら話が早い！	
MAP50_e35_p2_12	Map050.json	0	dialogue	マハリ：	Mahari:
MAP50_e35_p2_13	Map050.json	0	dialogue	ナガレ大丈夫！？	
MAP50_e35_p2_15	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e35_p2_16	Map050.json	0	dialogue	あああああああーーーーーーーーーーー！！！	
MAP50_e35_p2_18	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p2_19	Map050.json	0	dialogue	お、おい…　大丈夫かそれ…？	
MAP50_e35_p2_2	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e35_p2_24	Map050.json	0	dialogue	トリカゼ：	Torikaze:
MAP50_e35_p2_25	Map050.json	0	dialogue	おまえ！ナガレをそれとか言うな！！	
MAP50_e35_p2_27	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p2_28	Map050.json	0	dialogue	いや、でも…	
MAP50_e35_p2_29	Map050.json	0	dialogue	水の紋章がないと闇のエレメントの復活阻止	
MAP50_e35_p2_3	Map050.json	0	dialogue	あーーーーーーーーーーーーーっ！！	
MAP50_e35_p2_30	Map050.json	0	dialogue	できないから、ヤバいんじゃねえか…？	
MAP50_e35_p2_32	Map050.json	0	dialogue	ウィン：	Win:
MAP50_e35_p2_35	Map050.json	0	dialogue	マハリ：	Mahari:
MAP50_e35_p2_36	Map050.json	0	dialogue	でも…　もしかしたらシズク様やオタキ様が	
MAP50_e35_p2_37	Map050.json	0	dialogue	何か知っているんじゃないかな…	
MAP50_e35_p2_41	Map050.json	0	dialogue	トリカゼ：	Torikaze:
MAP50_e35_p2_42	Map050.json	0	dialogue	あ、そうかも…	
MAP50_e35_p2_44	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p2_45	Map050.json	0	dialogue	そのしずく…？様と、お…たき？様ってのは？	
MAP50_e35_p2_49	Map050.json	0	dialogue	マハリ：	Mahari:
MAP50_e35_p2_50	Map050.json	0	dialogue	オタキ様は先々代当主、シズク様は先代当主で、	
MAP50_e35_p2_51	Map050.json	0	dialogue	ナガレのお姉さまになります。	
MAP50_e35_p2_53	Map050.json	0	dialogue	オタキ様がご高齢の為、長女のシズク様に	
MAP50_e35_p2_54	Map050.json	0	dialogue	継承したのですが、そのシズク様もご病気で…	
MAP50_e35_p2_55	Map050.json	0	dialogue	それでナガレが、この若さで継承することに	
MAP50_e35_p2_56	Map050.json	0	dialogue	なったんです。	
MAP50_e35_p2_58	Map050.json	0	dialogue	トリカゼ：	Torikaze:
MAP50_e35_p2_59	Map050.json	0	dialogue	もともと身体の弱かったシズク様をナガレは	
MAP50_e35_p2_60	Map050.json	0	dialogue	すごく心配していたから、	
MAP50_e35_p2_61	Map050.json	0	dialogue	自分が継承者になって喜んでいたのに…	
MAP50_e35_p2_63	Map050.json	0	dialogue	かわいそうなナガレ…	
MAP50_e35_p2_65	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p2_66	Map050.json	0	dialogue	ふーん…　	
MAP50_e35_p2_67	Map050.json	0	dialogue	じゃあ、もしかしたら本当の継承者は、	
MAP50_e35_p2_68	Map050.json	0	dialogue	そっちの二人のどっちかなのかもな…	
MAP50_e35_p2_7	Map050.json	0	dialogue	トリカゼ：	Torikaze:
MAP50_e35_p2_70	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e35_p2_71	Map050.json	0	dialogue	ちがーーーーーーーーーう！！！！！！	
MAP50_e35_p2_72	Map050.json	0	dialogue	継承者はあたしだ！！！！	
MAP50_e35_p2_73	Map050.json	0	dialogue	あああああーーーーーーーーー！！！	
MAP50_e35_p2_77	Map050.json	0	dialogue	マハリ：	Mahari:
MAP50_e35_p2_78	Map050.json	0	dialogue	ナガレ、大丈夫だよ。	
MAP50_e35_p2_79	Map050.json	0	dialogue	まだ君が偽物だと決まったわけじゃない。	
MAP50_e35_p2_8	Map050.json	0	dialogue	ナガレ！？	
MAP50_e35_p2_81	Map050.json	0	dialogue	トリカゼ：	Torikaze:
MAP50_e35_p2_82	Map050.json	0	dialogue	とりあえず家に帰ろう、ナガレ。	
MAP50_e35_p2_83	Map050.json	0	dialogue	シズク様たちに聞いてみれば何かわかるさ！	
MAP50_e35_p2_87	Map050.json	0	dialogue	マハリ：	Mahari:
MAP50_e35_p2_88	Map050.json	0	dialogue	と、いうわけで…	
MAP50_e35_p2_89	Map050.json	0	dialogue	ぼくらはナガレを彼女の家に運びます。	
MAP50_e35_p2_90	Map050.json	0	dialogue	あなたたちも後で来てください。	
MAP50_e35_p2_92	Map050.json	0	dialogue	彼女たちセイリュー当主の家は、	
MAP50_e35_p2_93	Map050.json	0	dialogue	この先すぐの橋を右に渡ったところです。	
MAP50_e35_p2_94	Map050.json	0	dialogue	目立つ家なので、すぐわかると思います。	
MAP50_e35_p2_96	Map050.json	0	dialogue	ホノオ：	Hono:
MAP50_e35_p2_97	Map050.json	0	dialogue	おう、わかった！	
MAP50_e35_p2_98	Map050.json	0	dialogue	なんか色々と、すまなかった…	
MAP50_e39_p0_1	Map050.json	0	dialogue	北の村のオルジ：	Orji, North Village Man:
MAP50_e39_p0_2	Map050.json	0	dialogue	狩場に魔物が出まくってて、しばらく	
MAP50_e39_p0_3	Map050.json	0	dialogue	ここは通行止めにさせてもらってる。	
MAP50_e39_p1_1	Map050.json	0	dialogue	北の村のオルジ：	Orji, North Village Man:
MAP50_e39_p1_10	Map050.json	0	dialogue	任せておいてくれると助かるよ。	
MAP50_e39_p1_12	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e39_p1_13	Map050.json	0	dialogue	分かった。でも、狩り以外でも何か助けが	
MAP50_e39_p1_14	Map050.json	0	dialogue	いるなら、気兼ねしないで話してくれよ？	
MAP50_e39_p1_2	Map050.json	0	dialogue	狩場に魔物が出まくってて、しばらく	
MAP50_e39_p1_3	Map050.json	0	dialogue	ここは通行止めにさせてもらってる。	
MAP50_e39_p1_5	Map050.json	0	dialogue	ナガレ：	Nagare:
MAP50_e39_p1_6	Map050.json	0	dialogue	北の村でもか…。助けはいらないのか？	
MAP50_e39_p1_8	Map050.json	0	dialogue	北の村のオルジ：	Orji, North Village Man:
MAP50_e39_p1_9	Map050.json	0	dialogue	ああ、むしろ狩人たちの邪魔になるから、	
MAP50_e40_p0_2	Map050.json	0	dialogue	　　　　　　上流土砂崩れのため通行禁止中	
MAP50_e43_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e44_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e45_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e46_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e47_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e48_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e49_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e50_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e51_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e52_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e53_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP50_e54_p0_1	Map050.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP51_e10_p0_1	Map051.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP51_e3_p0_1	Map051.json	0	dialogue	宿屋の女将オジリ：	Ojiri, Innkeeper's Wife:
MAP51_e3_p0_10_c0	Map051.json	choice	choice	泊まらせてもらいます	
MAP51_e3_p0_10_c1	Map051.json	choice	choice	やっぱりやめます	
MAP51_e3_p0_14	Map051.json	3	dialogue	宿屋の女将オジリ：	Ojiri, Innkeeper's Wife:
MAP51_e3_p0_15	Map051.json	3	dialogue	はい、確かに50Gいただきました。	
MAP51_e3_p0_16	Map051.json	3	dialogue	では、どうぞごゆるりと…	
MAP51_e3_p0_2	Map051.json	0	dialogue	長旅だったでしょう。	
MAP51_e3_p0_24	Map051.json	3	dialogue	またのご利用をお待ちしております。	
MAP51_e3_p0_25	Map051.json	3	dialogue	道中どうぞお気をつけて…	
MAP51_e3_p0_29	Map051.json	3	dialogue	宿屋の女将オジリ：	Ojiri, Innkeeper's Wife:
MAP51_e3_p0_3	Map051.json	0	dialogue	お疲れでしたら、どうぞ私どもの宿を	
MAP51_e3_p0_30	Map051.json	3	dialogue	お手持ちのお金がたりませんね…	
MAP51_e3_p0_4	Map051.json	0	dialogue	ご利用ください。	
MAP51_e3_p0_5_c0	Map051.json	choice	choice	泊まりたい	
MAP51_e3_p0_5_c1	Map051.json	choice	choice	ちょっと寄ってみただけ	
MAP51_e3_p0_8	Map051.json	1	dialogue	宿屋の女将オジリ：	Ojiri, Innkeeper's Wife:
MAP51_e3_p0_9	Map051.json	1	dialogue	一泊料金、皆さま合計で５０Ｇになります。	
MAP51_e3_p1_1	Map051.json	0	dialogue	宿屋の女将オジリ：	Ojiri, Innkeeper's Wife:
MAP51_e3_p1_11	Map051.json	1	dialogue	ナガレ：	Nagare:
MAP51_e3_p1_12	Map051.json	1	dialogue	悪い、ありがとう、オジリ。	
MAP51_e3_p1_13_c0	Map051.json	choice	choice	泊まらせてもらいます	
MAP51_e3_p1_13_c1	Map051.json	choice	choice	やっぱりやめます	
MAP51_e3_p1_17	Map051.json	3	dialogue	宿屋の女将オジリ：	Ojiri, Innkeeper's Wife:
MAP51_e3_p1_18	Map051.json	3	dialogue	いいのいいの、あなたたちが頑張らなきゃ	
MAP51_e3_p1_19	Map051.json	3	dialogue	世界は終わりなんだろう？	
MAP51_e3_p1_2	Map051.json	0	dialogue	あら、ナガレ！久し振り！	
MAP51_e3_p1_20	Map051.json	3	dialogue	お金なんかいらないよ！	
MAP51_e3_p1_28	Map051.json	3	dialogue	またのご利用をお待ちしております。	
MAP51_e3_p1_29	Map051.json	3	dialogue	道中どうぞお気をつけて…	
MAP51_e3_p1_3	Map051.json	0	dialogue	皆さん、お疲れでしょう。	
MAP51_e3_p1_33	Map051.json	3	dialogue	宿屋の女将オジリ：	Ojiri, Innkeeper's Wife:
MAP51_e3_p1_34	Map051.json	3	dialogue	お手持ちのお金がたりませんね…	
MAP51_e3_p1_4	Map051.json	0	dialogue	どうぞ休んでかれてくださいな。	
MAP51_e3_p1_5_c0	Map051.json	choice	choice	泊まりたい	
MAP51_e3_p1_5_c1	Map051.json	choice	choice	ちょっと寄ってみただけ	
MAP51_e3_p1_8	Map051.json	1	dialogue	宿屋の女将オジリ：	Ojiri, Innkeeper's Wife:
MAP51_e3_p1_9	Map051.json	1	dialogue	もちろん、お代はいりませんよ！	
MAP51_e4_p0_1	Map051.json	0	dialogue	板前キエヤマ：	Kiyeyama, Chef:
MAP51_e4_p0_2	Map051.json	0	dialogue	あ！ダメだよこんなところまで入ったら！	
MAP51_e4_p0_3	Map051.json	0	dialogue	でも、一応、お客さんいらっしゃい！	
MAP51_e4_p1_1	Map051.json	0	dialogue	板前キエヤマ：	Kiyeyama, Chef:
MAP51_e4_p1_10	Map051.json	0	dialogue	すまないな、苦労をかけてる…	
MAP51_e4_p1_12	Map051.json	0	dialogue	板前キエヤマ：	Kiyeyama, Chef:
MAP51_e4_p1_13	Map051.json	0	dialogue	ナガレが謝る事じゃないだろー？	
MAP51_e4_p1_14	Map051.json	0	dialogue	大丈夫、草とかいっぱい生えてるだろう？	
MAP51_e4_p1_15	Map051.json	0	dialogue	レパートリー自体はたくさんあるんだ！	
MAP51_e4_p1_17	Map051.json	0	dialogue	ナガレ：	Nagare:
MAP51_e4_p1_18	Map051.json	0	dialogue	さすがキエヤマだな！	
MAP51_e4_p1_19	Map051.json	0	dialogue	もう少しの辛抱だから、しっかり頼んだ！	
MAP51_e4_p1_2	Map051.json	0	dialogue	うーん…　コメがたりないなあ…	
MAP51_e4_p1_3	Map051.json	0	dialogue	どうやってやり繰りしよう…	
MAP51_e4_p1_5	Map051.json	0	dialogue	板前キエヤマ：	Kiyeyama, Chef:
MAP51_e4_p1_6	Map051.json	0	dialogue	…って、ナガレ！？	
MAP51_e4_p1_7	Map051.json	0	dialogue	あんた、なにしてんの、こんなところで！？	
MAP51_e4_p1_9	Map051.json	0	dialogue	ナガレ：	Nagare:
MAP51_e5_p0_1	Map051.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP51_e6_p0_1	Map051.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP51_e7_p0_1	Map051.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP51_e8_p0_1	Map051.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP51_e9_p0_1	Map051.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP52_e20_p0_1	Map052.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP52_e21_p0_1	Map052.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP52_e22_p0_1	Map052.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP52_e8_p0_1	Map052.json	0	dialogue	採石場のヤルモリ：	Yarmori, Quarry Worker:
MAP52_e8_p0_2	Map052.json	0	dialogue	セイリューに行きたい？	
MAP52_e8_p0_3	Map052.json	0	dialogue	ここも一応セイリューだけど。	
MAP52_e8_p0_4	Map052.json	0	dialogue	わかってるよ、領主の村に行きたいんだろ。	
MAP52_e8_p0_6	Map052.json	0	dialogue	ここからどんどん北に行けば着くよ。	
MAP52_e8_p0_7	Map052.json	0	dialogue	大きな村が見えてくるからすぐ分かる。	
MAP52_e8_p1_1	Map052.json	0	dialogue	採石場のヤルモリ：	Yarmori, Quarry Worker:
MAP52_e8_p1_10	Map052.json	0	dialogue	あんた、もしかしてそうやって毎回	
MAP52_e8_p1_11	Map052.json	0	dialogue	旅人に教えてあげてんのか…？	
MAP52_e8_p1_13	Map052.json	0	dialogue	採石場のヤルモリ：	Yarmori, Quarry Worker:
MAP52_e8_p1_14	Map052.json	0	dialogue	そうだよ。嫌になるときもあるけど、	
MAP52_e8_p1_15	Map052.json	0	dialogue	まあ、最近はそんなに忙しくないし…	
MAP52_e8_p1_17	Map052.json	0	dialogue	ナガレ：	Nagare:
MAP52_e8_p1_18	Map052.json	0	dialogue	みんなあたしの知らないところで色々	
MAP52_e8_p1_19	Map052.json	0	dialogue	働いてくれてるんだねえ。	
MAP52_e8_p1_2	Map052.json	0	dialogue	セイリューに行きたい？	
MAP52_e8_p1_3	Map052.json	0	dialogue	ここも一応セイリューだけど。	
MAP52_e8_p1_4	Map052.json	0	dialogue	わかってるよ、領主の村に行きたいんだろ。	
MAP52_e8_p1_6	Map052.json	0	dialogue	ここからどんどん北に行けば着くよ。	
MAP52_e8_p1_7	Map052.json	0	dialogue	大きな村が見えてくるからすぐ分かる。	
MAP52_e8_p1_9	Map052.json	0	dialogue	ナガレ：	Nagare:
MAP53_e10_p0_1	Map053.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP53_e11_p0_1	Map053.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP53_e12_p0_1	Map053.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP53_e13_p0_1	Map053.json	0	dialogue	持ち出して役に立つようなものは何も見つけられなかった…	
MAP53_e14_p0_2	Map053.json	0	dialogue	　　　　　　見たことのない薬類が入っている	
MAP53_e4_p0_1	Map053.json	0	dialogue	採石場の主人バモヤシ：	Bamoyashi, Quarry Owner:
MAP53_e4_p0_2	Map053.json	0	dialogue	ああ、迷い込んだみたいだね。	
MAP53_e4_p0_3	Map053.json	0	dialogue	ここはただの採石場だ。何もないよ。	
MAP53_e4_p1_1	Map053.json	0	dialogue	採石場の主人バモヤシ：	Bamoyashi, Quarry Owner:
MAP53_e4_p1_10	Map053.json	0	dialogue	お前こんなところに何しに…？	
MAP53_e4_p1_12	Map053.json	0	dialogue	ナガレ：	Nagare:
MAP53_e4_p1_13	Map053.json	0	dialogue	ちょっと寄り道しただけさ。	
MAP53_e4_p1_14	Map053.json	0	dialogue	それよりなんだよ、その驚きようは？	
MAP53_e4_p1_16	Map053.json	0	dialogue	採石場の主人バモヤシ：	Bamoyashi, Quarry Owner:
MAP53_e4_p1_17	Map053.json	0	dialogue	いや…　あの悪ガキが突然きれいになって	
MAP53_e4_p1_18	Map053.json	0	dialogue	やって来るもんだからこころの準備が…	
MAP53_e4_p1_19	Map053.json	0	dialogue	え、本当にナガレなんだよな？	
